well,serum,dilution_factor,replicate,fastq
H3,PENN23_y1987_s010_d28,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_24_S24_R1_001.fastq.gz
A4,PENN23_y1995_s002_d0,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_25_S25_R1_001.fastq.gz
B4,PENN23_y1995_s002_d28,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_26_S26_R1_001.fastq.gz
C4,PENN23_y1960_s003_d0,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_27_S27_R1_001.fastq.gz
D4,PENN23_y1960_s003_d28,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_28_S28_R1_001.fastq.gz
E4,PENN23_y1986_s004_d0,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_29_S29_R1_001.fastq.gz
F4,PENN23_y1986_s004_d28,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_30_S30_R1_001.fastq.gz
G4,PENN23_y1987_s010_d0,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_31_S31_R1_001.fastq.gz
H4,PENN23_y1987_s010_d28,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_32_S32_R1_001.fastq.gz
A5,PENN23_y1995_s002_d0,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_33_S33_R1_001.fastq.gz
B5,PENN23_y1995_s002_d28,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_34_S34_R1_001.fastq.gz
C5,PENN23_y1960_s003_d0,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_35_S35_R1_001.fastq.gz
D5,PENN23_y1960_s003_d28,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_36_S36_R1_001.fastq.gz
E5,PENN23_y1986_s004_d0,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_37_S37_R1_001.fastq.gz
F5,PENN23_y1986_s004_d28,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_38_S38_R1_001.fastq.gz
G5,PENN23_y1987_s010_d0,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_39_S39_R1_001.fastq.gz
H5,PENN23_y1987_s010_d28,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_40_S40_R1_001.fastq.gz
A6,PENN23_y1995_s002_d0,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_41_S41_R1_001.fastq.gz
B6,PENN23_y1995_s002_d28,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_42_S42_R1_001.fastq.gz
C6,PENN23_y1960_s003_d0,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_43_S43_R1_001.fastq.gz
D6,PENN23_y1960_s003_d28,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_44_S44_R1_001.fastq.gz
E6,PENN23_y1986_s004_d0,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_45_S45_R1_001.fastq.gz
F6,PENN23_y1986_s004_d28,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_46_S46_R1_001.fastq.gz
G6,PENN23_y1987_s010_d0,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_47_S47_R1_001.fastq.gz
H6,PENN23_y1987_s010_d28,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_48_S48_R1_001.fastq.gz
A7,PENN23_y1995_s002_d0,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_49_S49_R1_001.fastq.gz
B7,PENN23_y1995_s002_d28,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_50_S50_R1_001.fastq.gz
C7,PENN23_y1960_s003_d0,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_51_S51_R1_001.fastq.gz
D7,PENN23_y1960_s003_d28,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_52_S52_R1_001.fastq.gz
E7,PENN23_y1986_s004_d0,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_53_S53_R1_001.fastq.gz
F7,PENN23_y1986_s004_d28,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_54_S54_R1_001.fastq.gz
G7,PENN23_y1987_s010_d0,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_55_S55_R1_001.fastq.gz
H7,PENN23_y1987_s010_d28,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_56_S56_R1_001.fastq.gz
A8,PENN23_y1995_s002_d0,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_57_S57_R1_001.fastq.gz
B8,PENN23_y1995_s002_d28,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_58_S58_R1_001.fastq.gz
C8,PENN23_y1960_s003_d0,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_59_S59_R1_001.fastq.gz
D8,PENN23_y1960_s003_d28,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_60_S60_R1_001.fastq.gz
E8,PENN23_y1986_s004_d0,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_61_S61_R1_001.fastq.gz
F8,PENN23_y1986_s004_d28,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_62_S62_R1_001.fastq.gz
G8,PENN23_y1987_s010_d0,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_63_S63_R1_001.fastq.gz
H8,PENN23_y1987_s010_d28,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_64_S64_R1_001.fastq.gz
A9,PENN23_y1995_s002_d0,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_65_S65_R1_001.fastq.gz
B9,PENN23_y1995_s002_d28,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_66_S66_R1_001.fastq.gz
C9,PENN23_y1960_s003_d0,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_67_S67_R1_001.fastq.gz
D9,PENN23_y1960_s003_d28,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_68_S68_R1_001.fastq.gz
E9,PENN23_y1986_s004_d0,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_69_S69_R1_001.fastq.gz
F9,PENN23_y1986_s004_d28,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_70_S70_R1_001.fastq.gz
G9,PENN23_y1987_s010_d0,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_71_S71_R1_001.fastq.gz
H9,PENN23_y1987_s010_d28,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_72_S72_R1_001.fastq.gz
A10,PENN23_y1995_s002_d0,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_73_S73_R1_001.fastq.gz
B10,PENN23_y1995_s002_d28,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_74_S74_R1_001.fastq.gz
C10,PENN23_y1960_s003_d0,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_75_S75_R1_001.fastq.gz
D10,PENN23_y1960_s003_d28,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_76_S76_R1_001.fastq.gz
E10,PENN23_y1986_s004_d0,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_77_S77_R1_001.fastq.gz
F10,PENN23_y1986_s004_d28,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_78_S78_R1_001.fastq.gz
G10,PENN23_y1987_s010_d0,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_79_S79_R1_001.fastq.gz
H10,PENN23_y1987_s010_d28,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_80_S80_R1_001.fastq.gz
A11,PENN23_y1995_s002_d0,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_81_S81_R1_001.fastq.gz
B11,PENN23_y1995_s002_d28,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_82_S82_R1_001.fastq.gz
C11,PENN23_y1960_s003_d0,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_83_S83_R1_001.fastq.gz
D11,PENN23_y1960_s003_d28,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_84_S84_R1_001.fastq.gz
E11,PENN23_y1986_s004_d0,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_85_S85_R1_001.fastq.gz
F11,PENN23_y1986_s004_d28,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_86_S86_R1_001.fastq.gz
G11,PENN23_y1987_s010_d0,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_87_S87_R1_001.fastq.gz
H11,PENN23_y1987_s010_d28,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_88_S88_R1_001.fastq.gz
A12,none,,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_89_S89_R1_001.fastq.gz
B12,none,,2,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_90_S90_R1_001.fastq.gz
C12,none,,3,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_91_S91_R1_001.fastq.gz
D12,none,,4,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_92_S92_R1_001.fastq.gz
E12,none,,5,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_93_S93_R1_001.fastq.gz
F12,none,,6,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_94_S94_R1_001.fastq.gz
G12,none,,7,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_95_S95_R1_001.fastq.gz
H12,none,,8,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240607_VH00319_519_AACKG5JHV/Unaligned/Project_bloom_lab/PlateA_96_S96_R1_001.fastq.gz
