well,serum,dilution_factor,replicate,fastq
H3,SCH23_y2009_s007,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc3_plate1_S24_R1_001.fastq.gz
A4,SCH23_y2021_s057,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc4_plate1_S25_R1_001.fastq.gz
B4,SCH23_y2021_s059,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc4_plate1_S26_R1_001.fastq.gz
C4,SCH23_y2020_s051,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc4_plate1_S27_R1_001.fastq.gz
D4,SCH23_y2020_s052,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc4_plate1_S28_R1_001.fastq.gz
E4,SCH23_y2009_s001,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc4_plate1_S29_R1_001.fastq.gz
F4,SCH23_y2009_s002,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc4_plate1_S30_R1_001.fastq.gz
G4,SCH23_y2009_s006,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc4_plate1_S31_R1_001.fastq.gz
H4,SCH23_y2009_s007,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc4_plate1_S32_R1_001.fastq.gz
A5,SCH23_y2021_s057,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc5_plate1_S33_R1_001.fastq.gz
B5,SCH23_y2021_s059,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc5_plate1_S34_R1_001.fastq.gz
C5,SCH23_y2020_s051,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc5_plate1_S35_R1_001.fastq.gz
D5,SCH23_y2020_s052,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc5_plate1_S36_R1_001.fastq.gz
E5,SCH23_y2009_s001,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc5_plate1_S37_R1_001.fastq.gz
F5,SCH23_y2009_s002,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc5_plate1_S38_R1_001.fastq.gz
G5,SCH23_y2009_s006,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc5_plate1_S39_R1_001.fastq.gz
H5,SCH23_y2009_s007,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc5_plate1_S40_R1_001.fastq.gz
A6,SCH23_y2021_s057,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc6_plate1_S41_R1_001.fastq.gz
B6,SCH23_y2021_s059,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc6_plate1_S42_R1_001.fastq.gz
C6,SCH23_y2020_s051,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc6_plate1_S43_R1_001.fastq.gz
D6,SCH23_y2020_s052,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc6_plate1_S44_R1_001.fastq.gz
E6,SCH23_y2009_s001,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc6_plate1_S45_R1_001.fastq.gz
F6,SCH23_y2009_s002,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc6_plate1_S46_R1_001.fastq.gz
G6,SCH23_y2009_s006,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc6_plate1_S47_R1_001.fastq.gz
H6,SCH23_y2009_s007,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc6_plate1_S48_R1_001.fastq.gz
A7,SCH23_y2021_s057,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc7_plate1_S49_R1_001.fastq.gz
B7,SCH23_y2021_s059,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc7_plate1_S50_R1_001.fastq.gz
C7,SCH23_y2020_s051,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc7_plate1_S51_R1_001.fastq.gz
D7,SCH23_y2020_s052,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc7_plate1_S52_R1_001.fastq.gz
E7,SCH23_y2009_s001,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc7_plate1_S53_R1_001.fastq.gz
F7,SCH23_y2009_s002,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc7_plate1_S54_R1_001.fastq.gz
G7,SCH23_y2009_s006,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc7_plate1_S55_R1_001.fastq.gz
H7,SCH23_y2009_s007,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc7_plate1_S56_R1_001.fastq.gz
A8,SCH23_y2021_s057,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc8_plate1_S57_R1_001.fastq.gz
B8,SCH23_y2021_s059,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc8_plate1_S58_R1_001.fastq.gz
C8,SCH23_y2020_s051,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc8_plate1_S59_R1_001.fastq.gz
D8,SCH23_y2020_s052,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc8_plate1_S60_R1_001.fastq.gz
E8,SCH23_y2009_s001,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc8_plate1_S61_R1_001.fastq.gz
F8,SCH23_y2009_s002,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc8_plate1_S62_R1_001.fastq.gz
G8,SCH23_y2009_s006,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc8_plate1_S63_R1_001.fastq.gz
H8,SCH23_y2009_s007,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc8_plate1_S64_R1_001.fastq.gz
A9,SCH23_y2021_s057,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc9_plate1_S65_R1_001.fastq.gz
B9,SCH23_y2021_s059,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc9_plate1_S66_R1_001.fastq.gz
C9,SCH23_y2020_s051,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc9_plate1_S67_R1_001.fastq.gz
D9,SCH23_y2020_s052,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc9_plate1_S68_R1_001.fastq.gz
E9,SCH23_y2009_s001,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc9_plate1_S69_R1_001.fastq.gz
F9,SCH23_y2009_s002,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc9_plate1_S70_R1_001.fastq.gz
G9,SCH23_y2009_s006,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc9_plate1_S71_R1_001.fastq.gz
H9,SCH23_y2009_s007,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc9_plate1_S72_R1_001.fastq.gz
A10,SCH23_y2021_s057,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc10_plate1_S73_R1_001.fastq.gz
B10,SCH23_y2021_s059,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc10_plate1_S74_R1_001.fastq.gz
C10,SCH23_y2020_s051,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc10_plate1_S75_R1_001.fastq.gz
D10,SCH23_y2020_s052,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc10_plate1_S76_R1_001.fastq.gz
E10,SCH23_y2009_s001,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc10_plate1_S77_R1_001.fastq.gz
F10,SCH23_y2009_s002,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc10_plate1_S78_R1_001.fastq.gz
G10,SCH23_y2009_s006,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc10_plate1_S79_R1_001.fastq.gz
H10,SCH23_y2009_s007,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc10_plate1_S80_R1_001.fastq.gz
A11,SCH23_y2021_s057,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4039595_conc11_plate1_S81_R1_001.fastq.gz
B11,SCH23_y2021_s059,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4044450_conc11_plate1_S82_R1_001.fastq.gz
C11,SCH23_y2020_s051,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3970416_conc11_plate1_S83_R1_001.fastq.gz
D11,SCH23_y2020_s052,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4002948_conc11_plate1_S84_R1_001.fastq.gz
E11,SCH23_y2009_s001,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3973104_conc11_plate1_S85_R1_001.fastq.gz
F11,SCH23_y2009_s002,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3985617_conc11_plate1_S86_R1_001.fastq.gz
G11,SCH23_y2009_s006,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4025323_conc11_plate1_S87_R1_001.fastq.gz
H11,SCH23_y2009_s007,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4031966_conc11_plate1_S88_R1_001.fastq.gz
A12,none,,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum1_plate1_S89_R1_001.fastq.gz
B12,none,,2,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum2_plate1_S90_R1_001.fastq.gz
C12,none,,3,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum3_plate1_S91_R1_001.fastq.gz
D12,none,,4,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum4_plate1_S92_R1_001.fastq.gz
E12,none,,5,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum5_plate1_S93_R1_001.fastq.gz
F12,none,,6,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum6_plate1_S94_R1_001.fastq.gz
G12,none,,7,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum7_plate1_S95_R1_001.fastq.gz
H12,none,,8,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum8_plate1_S96_R1_001.fastq.gz
