well,serum,dilution_factor,replicate,fastq
G2,SCH23_y2020_s053,80,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_15_S15_R1_001.fastq.gz
H2,SCH23_y2016_s037,80,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_16_S16_R1_001.fastq.gz
A3,SCH23_y2022_s064,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_17_S17_R1_001.fastq.gz
B3,SCH23_y2021_s056,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_18_S18_R1_001.fastq.gz
C3,SCH23_y2009_s004,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_19_S19_R1_001.fastq.gz
D3,SCH23_y2011_s013,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_20_S20_R1_001.fastq.gz
E3,SCH23_y2019_s049,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_21_S21_R1_001.fastq.gz
F3,SCH23_y2009_s005,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_22_S22_R1_001.fastq.gz
G3,SCH23_y2020_s053,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_23_S23_R1_001.fastq.gz
H3,SCH23_y2016_s037,160,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_24_S24_R1_001.fastq.gz
A4,SCH23_y2022_s064,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_25_S25_R1_001.fastq.gz
B4,SCH23_y2021_s056,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_26_S26_R1_001.fastq.gz
C4,SCH23_y2009_s004,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_27_S27_R1_001.fastq.gz
D4,SCH23_y2011_s013,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_28_S28_R1_001.fastq.gz
E4,SCH23_y2019_s049,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_29_S29_R1_001.fastq.gz
F4,SCH23_y2009_s005,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_30_S30_R1_001.fastq.gz
G4,SCH23_y2020_s053,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_31_S31_R1_001.fastq.gz
H4,SCH23_y2016_s037,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_32_S32_R1_001.fastq.gz
A5,SCH23_y2022_s064,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_33_S33_R1_001.fastq.gz
B5,SCH23_y2021_s056,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_34_S34_R1_001.fastq.gz
C5,SCH23_y2009_s004,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_35_S35_R1_001.fastq.gz
D5,SCH23_y2011_s013,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_36_S36_R1_001.fastq.gz
E5,SCH23_y2019_s049,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_37_S37_R1_001.fastq.gz
F5,SCH23_y2009_s005,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_38_S38_R1_001.fastq.gz
G5,SCH23_y2020_s053,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_39_S39_R1_001.fastq.gz
H5,SCH23_y2016_s037,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_40_S40_R1_001.fastq.gz
A6,SCH23_y2022_s064,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_57_S57_R1_001.fastq.gz
B6,SCH23_y2021_s056,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_58_S58_R1_001.fastq.gz
C6,SCH23_y2009_s004,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_59_S59_R1_001.fastq.gz
D6,SCH23_y2011_s013,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_60_S60_R1_001.fastq.gz
E6,SCH23_y2019_s049,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_61_S61_R1_001.fastq.gz
F6,SCH23_y2009_s005,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_62_S62_R1_001.fastq.gz
G6,SCH23_y2020_s053,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_63_S63_R1_001.fastq.gz
H6,SCH23_y2016_s037,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_64_S64_R1_001.fastq.gz
A7,SCH23_y2022_s064,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_41_S41_R1_001.fastq.gz
B7,SCH23_y2021_s056,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_42_S42_R1_001.fastq.gz
C7,SCH23_y2009_s004,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_43_S43_R1_001.fastq.gz
D7,SCH23_y2011_s013,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_44_S44_R1_001.fastq.gz
E7,SCH23_y2019_s049,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_45_S45_R1_001.fastq.gz
F7,SCH23_y2009_s005,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_46_S46_R1_001.fastq.gz
G7,SCH23_y2020_s053,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_47_S47_R1_001.fastq.gz
H7,SCH23_y2016_s037,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_48_S48_R1_001.fastq.gz
A8,SCH23_y2022_s064,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_49_S49_R1_001.fastq.gz
B8,SCH23_y2021_s056,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_50_S50_R1_001.fastq.gz
C8,SCH23_y2009_s004,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_51_S51_R1_001.fastq.gz
D8,SCH23_y2011_s013,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_52_S52_R1_001.fastq.gz
E8,SCH23_y2019_s049,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_53_S53_R1_001.fastq.gz
F8,SCH23_y2009_s005,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_54_S54_R1_001.fastq.gz
G8,SCH23_y2020_s053,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_55_S55_R1_001.fastq.gz
H8,SCH23_y2016_s037,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_56_S56_R1_001.fastq.gz
A9,SCH23_y2022_s064,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_65_S65_R1_001.fastq.gz
B9,SCH23_y2021_s056,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_66_S66_R1_001.fastq.gz
C9,SCH23_y2009_s004,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_67_S67_R1_001.fastq.gz
D9,SCH23_y2011_s013,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_68_S68_R1_001.fastq.gz
E9,SCH23_y2019_s049,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_69_S69_R1_001.fastq.gz
F9,SCH23_y2009_s005,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_70_S70_R1_001.fastq.gz
G9,SCH23_y2020_s053,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_71_S71_R1_001.fastq.gz
H9,SCH23_y2016_s037,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_72_S72_R1_001.fastq.gz
A10,SCH23_y2022_s064,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_73_S73_R1_001.fastq.gz
B10,SCH23_y2021_s056,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_74_S74_R1_001.fastq.gz
C10,SCH23_y2009_s004,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_75_S75_R1_001.fastq.gz
D10,SCH23_y2011_s013,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_76_S76_R1_001.fastq.gz
E10,SCH23_y2019_s049,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_77_S77_R1_001.fastq.gz
F10,SCH23_y2009_s005,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_78_S78_R1_001.fastq.gz
G10,SCH23_y2020_s053,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_79_S79_R1_001.fastq.gz
H10,SCH23_y2016_s037,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_80_S80_R1_001.fastq.gz
A11,SCH23_y2022_s064,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_81_S81_R1_001.fastq.gz
B11,SCH23_y2021_s056,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_82_S82_R1_001.fastq.gz
C11,SCH23_y2009_s004,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_83_S83_R1_001.fastq.gz
D11,SCH23_y2011_s013,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_84_S84_R1_001.fastq.gz
E11,SCH23_y2019_s049,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_85_S85_R1_001.fastq.gz
F11,SCH23_y2009_s005,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_86_S86_R1_001.fastq.gz
G11,SCH23_y2020_s053,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_87_S87_R1_001.fastq.gz
H11,SCH23_y2016_s037,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_88_S88_R1_001.fastq.gz
A12,none,,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_89_S89_R1_001.fastq.gz
B12,none,,2,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_90_S90_R1_001.fastq.gz
C12,none,,3,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_91_S91_R1_001.fastq.gz
D12,none,,4,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_92_S92_R1_001.fastq.gz
E12,none,,5,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_93_S93_R1_001.fastq.gz
F12,none,,6,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_94_S94_R1_001.fastq.gz
G12,none,,7,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_95_S95_R1_001.fastq.gz
H12,none,,8,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240522_VH00319_509_AAFMKFNM5/Unaligned/Project_bloom_lab/PlateA_96_S96_R1_001.fastq.gz
