well,serum,dilution_factor,replicate,fastq
B4,SCH23_y2018_s044,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc4_plate2_S122_R1_001.fastq.gz
C4,SCH23_y2017_s041,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc4_plate2_S123_R1_001.fastq.gz
D4,SCH23_y2017_s042,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc4_plate2_S124_R1_001.fastq.gz
E4,SCH23_y2013_s023,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc4_plate2_S125_R1_001.fastq.gz
F4,SCH23_y2013_s024,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc4_plate2_S126_R1_001.fastq.gz
G4,SCH23_y2012_s016,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc4_plate2_S127_R1_001.fastq.gz
H4,SCH23_y2012_s018,320,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc4_plate2_S128_R1_001.fastq.gz
A5,SCH23_y2018_s043,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3995744_conc5_plate2_S129_R1_001.fastq.gz
B5,SCH23_y2018_s044,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc5_plate2_S130_R1_001.fastq.gz
C5,SCH23_y2017_s041,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc5_plate2_S131_R1_001.fastq.gz
D5,SCH23_y2017_s042,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc5_plate2_S132_R1_001.fastq.gz
E5,SCH23_y2013_s023,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc5_plate2_S133_R1_001.fastq.gz
F5,SCH23_y2013_s024,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc5_plate2_S134_R1_001.fastq.gz
G5,SCH23_y2012_s016,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc5_plate2_S135_R1_001.fastq.gz
H5,SCH23_y2012_s018,640,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc5_plate2_S136_R1_001.fastq.gz
A6,SCH23_y2018_s043,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3995744_conc6_plate2_S137_R1_001.fastq.gz
B6,SCH23_y2018_s044,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc6_plate2_S138_R1_001.fastq.gz
C6,SCH23_y2017_s041,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc6_plate2_S139_R1_001.fastq.gz
D6,SCH23_y2017_s042,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc6_plate2_S140_R1_001.fastq.gz
E6,SCH23_y2013_s023,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc6_plate2_S141_R1_001.fastq.gz
F6,SCH23_y2013_s024,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc6_plate2_S142_R1_001.fastq.gz
G6,SCH23_y2012_s016,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc6_plate2_S143_R1_001.fastq.gz
H6,SCH23_y2012_s018,1280,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc6_plate2_S144_R1_001.fastq.gz
A7,SCH23_y2018_s043,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3995744_conc7_plate2_S145_R1_001.fastq.gz
B7,SCH23_y2018_s044,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc7_plate2_S146_R1_001.fastq.gz
C7,SCH23_y2017_s041,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc7_plate2_S147_R1_001.fastq.gz
D7,SCH23_y2017_s042,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc7_plate2_S148_R1_001.fastq.gz
E7,SCH23_y2013_s023,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc7_plate2_S149_R1_001.fastq.gz
F7,SCH23_y2013_s024,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc7_plate2_S150_R1_001.fastq.gz
G7,SCH23_y2012_s016,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc7_plate2_S151_R1_001.fastq.gz
H7,SCH23_y2012_s018,2560,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc7_plate2_S152_R1_001.fastq.gz
A8,SCH23_y2018_s043,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3995744_conc8_plate2_S153_R1_001.fastq.gz
B8,SCH23_y2018_s044,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc8_plate2_S154_R1_001.fastq.gz
C8,SCH23_y2017_s041,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc8_plate2_S155_R1_001.fastq.gz
D8,SCH23_y2017_s042,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc8_plate2_S156_R1_001.fastq.gz
E8,SCH23_y2013_s023,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc8_plate2_S157_R1_001.fastq.gz
F8,SCH23_y2013_s024,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc8_plate2_S158_R1_001.fastq.gz
G8,SCH23_y2012_s016,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc8_plate2_S159_R1_001.fastq.gz
H8,SCH23_y2012_s018,5120,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc8_plate2_S160_R1_001.fastq.gz
A9,SCH23_y2018_s043,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3995744_conc9_plate2_S161_R1_001.fastq.gz
B9,SCH23_y2018_s044,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc9_plate2_S162_R1_001.fastq.gz
C9,SCH23_y2017_s041,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc9_plate2_S163_R1_001.fastq.gz
D9,SCH23_y2017_s042,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc9_plate2_S164_R1_001.fastq.gz
E9,SCH23_y2013_s023,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc9_plate2_S165_R1_001.fastq.gz
F9,SCH23_y2013_s024,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc9_plate2_S166_R1_001.fastq.gz
G9,SCH23_y2012_s016,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc9_plate2_S167_R1_001.fastq.gz
H9,SCH23_y2012_s018,10240,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc9_plate2_S168_R1_001.fastq.gz
A10,SCH23_y2018_s043,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3995744_conc10_plate2_S169_R1_001.fastq.gz
B10,SCH23_y2018_s044,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc10_plate2_S170_R1_001.fastq.gz
C10,SCH23_y2017_s041,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc10_plate2_S171_R1_001.fastq.gz
D10,SCH23_y2017_s042,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc10_plate2_S172_R1_001.fastq.gz
E10,SCH23_y2013_s023,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc10_plate2_S173_R1_001.fastq.gz
F10,SCH23_y2013_s024,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc10_plate2_S174_R1_001.fastq.gz
G10,SCH23_y2012_s016,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc10_plate2_S175_R1_001.fastq.gz
H10,SCH23_y2012_s018,20480,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc10_plate2_S176_R1_001.fastq.gz
A11,SCH23_y2018_s043,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3995744_conc11_plate2_S177_R1_001.fastq.gz
B11,SCH23_y2018_s044,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4011437_conc11_plate2_S178_R1_001.fastq.gz
C11,SCH23_y2017_s041,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_3974830_conc11_plate2_S179_R1_001.fastq.gz
D11,SCH23_y2017_s042,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4052988_conc11_plate2_S180_R1_001.fastq.gz
E11,SCH23_y2013_s023,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4058061_conc11_plate2_S181_R1_001.fastq.gz
F11,SCH23_y2013_s024,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4063144_conc11_plate2_S182_R1_001.fastq.gz
G11,SCH23_y2012_s016,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4006533_conc11_plate2_S183_R1_001.fastq.gz
H11,SCH23_y2012_s018,40960,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_4035211_conc11_plate2_S184_R1_001.fastq.gz
A12,none,,1,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum1_plate2_S185_R1_001.fastq.gz
B12,none,,2,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum2_plate2_S186_R1_001.fastq.gz
C12,none,,3,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum3_plate2_S187_R1_001.fastq.gz
D12,none,,4,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum4_plate2_S188_R1_001.fastq.gz
E12,none,,5,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum5_plate2_S189_R1_001.fastq.gz
F12,none,,6,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum6_plate2_S190_R1_001.fastq.gz
G12,none,,7,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum7_plate2_S191_R1_001.fastq.gz
H12,none,,8,/fh/fast/bloom_j/SR/ngs/illumina/bloom_lab/240418_VH00699_476_AAFMKCKM5/Unaligned/Project_bloom_lab/SCH_noSerum8_plate2_S192_R1_001.fastq.gz
